open,close,high,low,volume,begin,ticker,target_return_1d,target_direction_1d,target_return_20d,target_direction_20d,diff,weekday
39.12,38.55,39.22,38.51,12711040,2023-05-18,AFLT,0.0085603112840468,1,0.1252918287937745,1,1,3
67.72,66.89,67.97,66.71,11814350,2023-05-18,ALRS,-0.0095679473762894,0,0.0022424876663178,1,1,3
1297.4,1278.2,1297.8,1270.2,628378,2023-05-18,NVTK,-0.011422312627132,0,0.0787044281020183,1,1,3
1007.8,1003.8,1013.6,996.0,438851,2023-05-18,CHMF,-0.0067742578202828,0,0.0695357640964335,1,1,3
39.68,39.42,39.8,39.15,11862320,2023-05-18,MAGN,-0.0039320142059868,0,0.1171993911719937,1,1,3
2990.0,3026.0,3075.0,2972.0,662490,2023-05-18,T,-0.0196629213483146,0,0.1625908790482484,1,1,3
5110.0,5075.0,5120.0,5070.0,665351,2023-05-18,LKOH,0.0006896551724138,1,0.0365517241379309,1,1,3
1044.7,1033.75,1044.75,1028.05,107500,2023-05-18,PLZL,-0.0157194679564691,0,0.0322611850060459,1,1,3
112.75,112.44,113.1,111.53,4260860,2023-05-18,MOEX,0.0122732123799358,1,0.1033440056919245,1,1,3
7375.0,7242.0,7439.0,7206.0,124544,2023-05-18,PHOR,0.0063518365092516,1,0.0323115161557581,1,1,3
176.45,175.26,177.62,174.6,34013060,2023-05-18,GAZP,-0.0047358210658449,0,-0.0307543078854273,0,1,3
147.82,147.36,149.32,147.0,66996,2023-05-18,GMKN,-0.0004071661237785,0,0.0424809989142236,1,1,3
519.0,548.35,549.2,516.4,1566241,2023-05-18,SIBN,0.0030090270812437,1,-0.0389349867785173,0,1,3
294.0,313.55,314.95,290.75,16911330,2023-05-18,MTSS,-0.017700526231861,0,0.0905756657630361,1,1,3
416.0,414.1,417.0,411.25,2801715,2023-05-18,ROSN,-0.0010866940352572,0,0.1601062545278917,1,1,3
231.7,231.7,234.49,230.72,56228190,2023-05-18,SBER,-0.0018558480794129,0,0.0525248165731551,1,1,3
41.04,41.08,41.325,40.72,9137220,2023-05-18,RUAL,-0.0206913339824732,0,-0.0119279454722491,0,1,3
4610.0,4578.5,4619.0,4564.0,117893,2023-05-18,MGNT,0.0088456918204651,1,0.0694550617014306,1,1,3
117.25,116.05,120.725,114.04999999999998,501095260000,2023-05-18,VTBR,-0.0034467901766479,0,-0.0101249461439034,0,1,3
7212.0,7288.0,7375.0,7212.0,62898,2023-05-19,PHOR,0.0104281009879254,1,0.0284028540065861,1,1,4
548.6,550.0,550.0,537.7,973048,2023-05-19,SIBN,-0.0176363636363636,0,-0.0457272727272727,0,1,4
112.3,113.82,113.82,111.3,5075840,2023-05-19,MOEX,0.0118608328940432,1,0.0853101388156738,1,1,4
313.0,308.0,313.0,305.6,8635080,2023-05-19,MTSS,-0.0087662337662337,0,0.1159090909090909,1,1,4
1275.2,1263.6,1277.6,1258.4,592015,2023-05-19,NVTK,0.0033238366571699,1,0.0902184235517569,1,1,4
174.95,174.43,175.09,172.86,31830910,2023-05-19,GAZP,-0.0112365992088517,0,-0.0243077452273118,0,1,4
230.99,231.27,232.3,229.81,31639980,2023-05-19,SBER,-0.0011674665974834,0,0.0476066934751588,1,1,4
38.5,38.88,39.29,38.0,20555750,2023-05-19,AFLT,0.012088477366255,1,0.1126543209876542,1,1,4
66.0,66.25,66.44,65.44,13887370,2023-05-19,ALRS,0.0084528301886792,1,0.0460377358490564,1,1,4
996.6,997.0,999.8,982.2,632556,2023-05-19,CHMF,-0.0084252758274824,0,0.1584754262788366,1,1,4
4578.0,4619.0,4648.0,4558.0,158258,2023-05-19,MGNT,0.0025979649274734,1,0.0575882225589954,1,1,4
115.175,115.65,118.2,114.04999999999998,221654100000,2023-05-19,VTBR,-0.0105923043666235,0,-0.0105923043666235,0,1,4
40.9,40.23,40.94,39.22,14697570,2023-05-19,RUAL,-0.0050956997265722,0,0.0118071091225453,1,1,4
1020.0,1017.5,1027.8,985.0,406326,2023-05-19,PLZL,-0.0217199017199017,0,0.0465847665847667,1,1,4
5070.0,5078.5,5078.5,5013.0,669407,2023-05-19,LKOH,0.0022644481638278,1,0.0227429359062716,1,1,4
39.18,39.265,39.455,39.0,8118650,2023-05-19,MAGN,0.00152807844136,1,0.1778937985483255,1,1,4
414.25,413.65,415.95,410.15,2380757,2023-05-19,ROSN,0.0262299045086427,1,0.1745436963616584,1,1,4
146.94,147.3,147.4,145.2,72821,2023-05-19,GMKN,-0.0086897488119483,0,0.0529531568228105,1,1,4
3000.0,2966.5,3025.0,2910.5,502672,2023-05-19,T,0.0783751896173943,1,0.1673689533119837,1,1,4
39.425,39.325,39.495,39.055,6752440,2023-05-22,MAGN,-0.0052129688493326,0,0.176096630642085,1,3,0
232.2,231.0,232.78,230.0,26487190,2023-05-22,SBER,0.0235064935064934,1,0.0488311688311688,1,3,0
1020.6,995.4,1026.5,993.0,137804,2023-05-22,PLZL,0.0099457504520794,1,0.0698211774161141,1,3,0
1000.0,988.6,1003.8,984.6,343562,2023-05-22,CHMF,0.0074853327938497,1,0.1683188347157596,1,3,0
1265.0,1267.8,1274.8,1259.2,436456,2023-05-22,NVTK,0.0206657201451332,1,0.0866067203028868,1,3,0
40.21,40.025,40.625,39.9,6936940,2023-05-22,RUAL,0.0016239850093693,1,0.0169893816364772,1,3,0
116.975,114.425,117.4,113.05,171407150000,2023-05-22,VTBR,0.0338649770592089,1,0.0,0,3,0
66.5,66.81,66.92,65.9,6520970,2023-05-22,ALRS,-0.002694207453974,0,0.0372698697799729,1,3,0
175.22,172.47,175.5,170.85,43986730,2023-05-22,GAZP,-0.0340928857192555,0,-0.0132196903809358,0,3,0
5112.0,5090.0,5116.0,5057.0,469490,2023-05-22,LKOH,0.0163064833005894,1,0.0204322200392927,1,3,0
7320.0,7364.0,7386.0,7255.0,49046,2023-05-22,PHOR,0.0240358500814774,1,0.0177892449755567,1,3,0
558.0,540.3,564.5,523.3,4910279,2023-05-22,SIBN,-0.0510827318156578,0,-0.0285952248750692,0,3,0
3007.0,3199.0,3199.0,2999.5,824758,2023-05-22,T,-0.0185995623632385,0,0.0825257893091591,1,3,0
147.4,146.02,147.84,145.8,38625,2023-05-22,GMKN,0.0031502533899463,1,0.0621832625667715,1,3,0
417.0,424.5,428.35,414.2,4221302,2023-05-22,ROSN,0.0007067137809186,1,0.1445229681978799,1,3,0
4648.0,4631.0,4678.5,4612.5,283848,2023-05-22,MGNT,-0.0457784495789246,0,0.0548477650615417,1,3,0
39.03,39.35,39.86,38.72,25203340,2023-05-22,AFLT,-0.0066073697585767,0,0.0993646759847521,1,3,0
309.0,305.3,309.75,301.5,4137400,2023-05-22,MTSS,0.0050769734687192,1,0.1257779233540779,1,3,0
114.4,115.17,116.15,114.04,11405370,2023-05-22,MOEX,-0.0099852392116003,0,0.0725883476599809,1,3,0
115.75,118.3,119.0,114.0,303318930000,2023-05-23,VTBR,-0.0014792899408283,0,-0.0407861369399831,0,1,1
7360.0,7541.0,7650.0,7360.0,159306,2023-05-23,PHOR,-0.000132608407373,0,-0.0064978119612782,0,1,1
4623.0,4419.0,4652.0,4406.0,728076,2023-05-23,MGNT,-0.0476352115863317,0,0.1083955646073773,1,1,1
305.85,306.85,308.0,301.65,3784070,2023-05-23,MTSS,-0.002118298843083,0,0.1264461463255661,1,1,1
40.12,40.09,40.6,39.45,16505520,2023-05-23,RUAL,-0.0091045148416064,0,0.0103517086555251,1,1,1
543.0,512.7,579.45,510.4,7079650,2023-05-23,SIBN,0.0057538521552562,1,0.0300370587087965,1,1,1
231.25,236.43,237.29,230.21,63010540,2023-05-23,SBER,0.0407308717167871,1,0.022459078797107,1,1,1
425.15,424.8,427.85,419.4,3057676,2023-05-23,ROSN,0.0263653483992467,1,0.1379472693032013,1,1,1
115.2,114.02,115.28,112.4,6156040,2023-05-23,MOEX,-0.0063146816348008,0,0.0854236098930012,1,1,1
995.1,1005.3,1020.0,984.0,245267,2023-05-23,PLZL,0.007460459564309,1,0.0922112802148613,1,1,1
172.88,166.59,179.6,165.1,180771400,2023-05-23,GAZP,-0.0217900234107689,0,0.0183084218740618,1,1,1
1268.0,1294.0,1297.0,1260.4,839326,2023-05-23,NVTK,0.0139103554868624,1,0.0506955177743431,1,1,1
39.43,39.09,39.69,38.11,19607430,2023-05-23,AFLT,0.0107444359171142,1,0.0951650038372984,1,1,1
5094.0,5173.0,5174.0,5065.0,930012,2023-05-23,LKOH,0.0036729170693987,1,-0.004349507055867,0,1,1
988.0,996.0,1000.6,983.0,377288,2023-05-23,CHMF,-0.0024096385542168,0,0.1495983935742972,1,1,1
146.2,146.48,146.84,145.26,55576,2023-05-23,GMKN,0.0032768978700166,1,0.0466957946477335,1,1,1
3200.0,3139.5,3206.0,3067.0,588345,2023-05-23,T,0.0278706800445931,1,0.0844083452779105,1,1,1
39.185,39.12,39.395,38.6,12679080,2023-05-23,MAGN,0.0099693251533743,1,0.16359918200409,1,1,1
66.95,66.63,66.95,66.0,5826970,2023-05-23,ALRS,0.004802641452799,1,0.0334684076241933,1,1,1
39.12,39.51,39.59,38.76,9559440,2023-05-24,MAGN,0.0096178182738548,1,0.178942039989876,1,1,2
3150.5,3227.0,3305.0,3150.5,961073,2023-05-24,T,-0.0154942671211651,0,0.0495816547877285,1,1,2
512.7,515.65,520.6,506.8,1236503,2023-05-24,SIBN,0.0061087947251041,1,0.0346165034422574,1,1,2
307.0,306.2,308.6,305.0,2768890,2023-05-24,MTSS,0.000653167864141,1,0.1317766165904639,1,1,2
1296.0,1312.0,1319.8,1287.6,1142139,2023-05-24,NVTK,-0.0128048780487805,0,0.0399390243902439,1,1,2
1012.2,1012.8,1019.75,1005.05,107683,2023-05-24,PLZL,-0.0073064770932069,0,0.1130529225908372,1,1,2
114.25,113.3,114.25,112.64,3351140,2023-05-24,MOEX,0.0020300088261253,1,0.0984995586937333,1,1,2
119.0,118.125,120.35,116.45,292403010000,2023-05-24,VTBR,-0.0171428571428572,0,-0.035978835978836,0,1,2
5185.0,5192.0,5215.0,5142.0,953702,2023-05-24,LKOH,0.0022149460708782,1,-0.012904468412943,0,1,2
66.5,66.95,67.35,66.12,7443660,2023-05-24,ALRS,-0.009111277072442,0,0.027781926811053,1,1,2
7555.0,7540.0,7592.0,7420.0,74477,2023-05-24,PHOR,-0.0091511936339522,0,-0.0090185676392573,0,1,2
146.4,146.96,147.58,145.64,53631,2023-05-24,GMKN,-0.0091181273816004,0,0.0415078933043004,1,1,2
40.155,39.725,40.335,39.5,13358510,2023-05-24,RUAL,-0.0139710509754562,0,0.0192573945877911,1,1,2
237.49,246.06,246.13,236.26,86011970,2023-05-24,SBER,-0.0093473136633341,0,-0.015687230756726,0,1,2
4315.5,4208.5,4424.5,4136.0,3400618,2023-05-24,MGNT,-0.040038018296305,0,0.1839135083759058,1,1,2
39.09,39.51,39.6,38.9,11754640,2023-05-24,AFLT,0.0118957226018729,1,0.0923816755251834,1,1,2
425.1,436.0,440.0,422.9,5455339,2023-05-24,ROSN,-0.0134174311926605,0,0.1040137614678899,1,1,2
165.51,162.96,166.3,161.84,65947320,2023-05-24,GAZP,-0.0040500736377024,0,0.0444280805105545,1,1,2
992.8,993.6,1000.4,987.0,335725,2023-05-24,CHMF,0.0130837359098228,1,0.1896135265700482,1,1,2
3240.0,3177.0,3242.5,3130.0,344509,2023-05-25,T,0.0125904941768963,1,0.0557129367327666,1,1,3
306.9,306.4,306.9,303.65,2679680,2023-05-25,MTSS,0.0052219321148825,1,0.1279373368146215,1,1,3
118.0,116.1,118.75,114.4,254984630000,2023-05-25,VTBR,0.0012919896640828,1,-0.0383290267011195,0,1,3
39.555,39.89,40.18,38.91,26949410,2023-05-25,MAGN,-0.0032589621459012,0,0.1511657056906492,1,1,3
994.0,1006.6,1020.8,990.8,1736910,2023-05-25,CHMF,-0.0007947546195112,0,0.1571627260083448,1,1,3
39.7,39.17,39.88,38.805,18647140,2023-05-25,RUAL,0.0035741639009445,1,0.018636711769211,1,1,3
5198.0,5203.5,5209.0,5160.5,858843,2023-05-25,LKOH,0.0178725857595849,1,-0.0127798597098106,0,1,3
163.0,162.3,163.0,160.47,39403460,2023-05-25,GAZP,0.0134319162045593,1,0.0376463339494761,1,1,3
4187.0,4040.0,4194.5,3965.0,2211811,2023-05-25,MGNT,0.0245049504950494,1,0.2131188118811882,1,1,3
518.6,518.8,520.4,511.0,554296,2023-05-25,SIBN,-0.0123361603700847,0,0.0141673091750194,1,1,3
437.85,430.15,438.7,428.55,5216165,2023-05-25,ROSN,0.0063931186795302,1,0.1053121004300825,1,1,3
1015.0,1005.4,1016.85,999.0,75911,2023-05-25,PLZL,0.0146707777998806,1,0.1091605331211458,1,1,3
39.76,39.98,40.72,39.53,39403460,2023-05-25,AFLT,0.0042521260630314,1,0.051775887943972,1,1,3
113.71,113.53,114.75,112.7,2567850,2023-05-25,MOEX,0.006782348277988,1,0.0842949000264245,1,1,3
1315.0,1295.2,1318.0,1281.2,712617,2023-05-25,NVTK,0.0078752316244596,1,0.0393761581222977,1,1,3
67.0,66.34,67.15,65.8,7031850,2023-05-25,ALRS,0.0066324992463069,1,0.0307506783237865,1,1,3
7543.0,7471.0,7576.0,7376.0,63939,2023-05-25,PHOR,0.010574220318565,1,-0.0050863338241199,0,1,3
147.36,145.62,147.36,145.5,48575,2023-05-25,GMKN,0.0074165636588379,1,0.0423018816096689,1,1,3
246.1,243.76,247.4,242.65,70882360,2023-05-25,SBER,0.0178043977682966,1,-0.0127174269773547,0,1,3
306.05,308.0,308.15,306.05,2515550,2023-05-26,MTSS,0.0183441558441557,1,0.1030844155844155,1,1,4
243.45,248.1,249.64,242.81,69202730,2023-05-26,SBER,0.0124143490528012,1,-0.0501007658202338,0,1,4
428.85,432.9,434.65,425.3,3227713,2023-05-26,ROSN,0.0174405174405174,1,0.0800415800415801,1,1,4
1010.0,1005.8,1017.8,1000.2,521758,2023-05-26,CHMF,0.0210777490554783,1,0.1578842712268839,1,1,4
115.575,116.25,118.2,114.4,221968570000,2023-05-26,VTBR,-0.0019354838709676,0,-0.0537634408602154,0,1,4
1292.6,1305.4,1311.2,1289.4,416763,2023-05-26,NVTK,0.0015320974413972,1,0.0088861651601042,1,1,4
162.0,164.48,165.4,161.69,37679970,2023-05-26,GAZP,-0.0053501945525291,0,0.0080252918287939,1,1,4
39.05,39.31,39.475,39.01,6612740,2023-05-26,RUAL,0.0082676163825996,1,-0.0059781226151106,0,1,4
113.3,114.3,114.85,113.3,2758490,2023-05-26,MOEX,0.0114610673665791,1,0.0561679790026246,1,1,4
1007.1,1020.15,1022.5,1005.0,81590,2023-05-26,PLZL,0.0560211733568591,1,0.0631279713767583,1,1,4
40.0,39.76,40.125,39.5,11851260,2023-05-26,MAGN,0.0266599597585512,1,0.1253772635814889,1,1,4
66.2,66.78,66.95,66.06,5982860,2023-05-26,ALRS,0.0023959269242288,1,0.0016471997604072,1,1,4
145.62,146.7,147.28,145.52,52811,2023-05-26,GMKN,-0.0010906612133605,0,0.0216768916155418,1,1,4
5207.5,5296.5,5298.5,5203.0,979241,2023-05-26,LKOH,0.0456905503634474,1,-0.0503162465779287,0,1,4
7471.0,7550.0,7643.0,7413.0,144282,2023-05-26,PHOR,-0.0015894039735099,0,-0.0207947019867549,0,1,4
3178.0,3217.0,3261.0,3140.0,340949,2023-05-26,T,0.062325147653093,1,0.0029530618588746,1,1,4
518.8,512.4,521.5,511.45,758406,2023-05-26,SIBN,0.0089773614363779,1,0.003024980483997,1,1,4
40.0,40.15,40.2,39.54,15788700,2023-05-26,AFLT,0.0094645080946451,1,0.0139476961394771,1,1,4
4039.0,4139.0,4178.5,3992.0,1408564,2023-05-26,MGNT,-0.004348876540227,0,0.1415800918096159,1,1,4
3229.5,3417.5,3466.5,3229.0,765012,2023-05-29,T,-0.0260424286759326,0,-0.0362838332114118,0,3,0
435.85,440.45,441.7,435.0,4304091,2023-05-29,ROSN,-0.0135089113406743,0,0.0770802588262005,1,3,0
4150.0,4121.0,4166.0,4044.0,741042,2023-05-29,MGNT,0.0138315942732345,1,0.1597913127881582,1,3,0
5341.0,5538.5,5547.5,5332.0,2215860,2023-05-29,LKOH,-0.001534711564503,0,-0.0884716078360566,0,3,0
39.495,39.635,39.83,39.25,10976030,2023-05-29,RUAL,-0.0088305790336823,0,-0.018165762583575,0,3,0
165.9,163.6,167.05,162.45,34102090,2023-05-29,GAZP,-0.0103911980440096,0,0.0202322738386309,1,3,0
40.25,40.53,40.86,40.15,15540640,2023-05-29,AFLT,-0.0152973106340983,0,0.0219590426844313,1,3,0
513.0,517.0,520.0,512.0,708822,2023-05-29,SIBN,-0.0131528046421663,0,0.0018375241779498,1,3,0
114.99,115.61,115.91,114.3,4859260,2023-05-29,MOEX,-0.0103797249372892,0,0.0456707897240722,1,3,0
1025.0,1077.3,1099.6,1022.0,438082,2023-05-29,PLZL,-0.0242272347535504,0,0.0020885547201336,1,3,0
309.35,313.65,314.9,308.75,5181420,2023-05-29,MTSS,0.009405388171529,1,0.0974015622509165,1,3,0
1312.0,1307.4,1315.4,1299.0,731987,2023-05-29,NVTK,0.0016827290806178,1,0.0113201774514302,1,3,0
146.84,146.54,147.96,145.62,66642,2023-05-29,GMKN,-0.0054592602702332,0,0.0141940767026069,1,3,0
67.0,66.94,67.88,66.61,16236800,2023-05-29,ALRS,0.0088138631610397,1,0.0019420376456527,1,3,0
1011.4,1027.0,1027.0,1007.4,884302,2023-05-29,CHMF,-0.0011684518013632,0,0.1277507302823759,1,3,0
7555.0,7538.0,7607.0,7520.0,68130,2023-05-29,PHOR,0.0054391085168479,1,-0.0145927301671531,0,3,0
117.45,116.025,117.95,114.625,219766510000,2023-05-29,VTBR,-0.0310277957336782,0,-0.0570997629821159,0,3,0
39.95,40.82,41.155,39.9,42085290,2023-05-29,MAGN,-0.0028172464478197,0,0.1005634492895639,1,3,0
249.78,251.18,252.59,248.85,67999610,2023-05-29,SBER,-0.0259972927780873,0,-0.0508798471215861,0,3,0
145.86,145.74,147.5,145.26,64190,2023-05-30,GMKN,0.0004116920543433,1,0.0183889117606694,1,1,1
40.6,40.705,41.495,40.45,28372110,2023-05-30,MAGN,-0.0008598452278588,0,0.1588256970888097,1,1,1
312.65,316.6,319.95,311.05,6242340,2023-05-30,MTSS,0.0015792798483891,1,0.0958622867972203,1,1,1
5515.0,5530.0,5698.5,5461.5,2582957,2023-05-30,LKOH,0.0070524412296564,1,-0.0708860759493671,0,1,1
39.78,39.91,40.42,39.1,26116230,2023-05-30,AFLT,0.0037584565271862,1,0.0598847406664997,1,1,1
114.99,114.41,115.7,113.72,5961440,2023-05-30,MOEX,0.0166943448999212,1,0.0722838912682459,1,1,1
4170.0,4178.0,4284.5,4134.5,1191433,2023-05-30,MGNT,0.0276448061273335,1,0.1578506462422211,1,1,1
1021.0,1025.8,1042.4,1011.6,1591036,2023-05-30,CHMF,-0.0017547280171572,0,0.1579255215441606,1,1,1
248.84,244.65,250.85,243.8,83533260,2023-05-30,SBER,0.0062129572859186,1,-0.0140609033312896,0,1,1
162.15,161.9,165.4,161.5,40687470,2023-05-30,GAZP,0.0064237183446571,1,0.028103767757875,1,1,1
1299.6,1309.6,1315.8,1265.0,1074256,2023-05-30,NVTK,-0.0085522296884543,0,0.0172571777642029,1,1,1
39.45,39.285,39.69,38.12,10389290,2023-05-30,RUAL,-0.0048364515718467,0,-0.0049637266132109,0,1,1
66.59,67.53,71.44,66.13,148679510,2023-05-30,ALRS,-0.0257663260772988,0,0.0011846586702206,1,1,1
438.0,434.5,444.5,431.0,6084172,2023-05-30,ROSN,0.0359033371691599,1,0.0951668584579976,1,1,1
114.25,112.425,115.975,111.4,232708260000,2023-05-30,VTBR,-0.0126751167444962,0,-0.0300200133422281,0,1,1
515.8,510.2,516.9,509.0,490756,2023-05-30,SIBN,0.0098000784006273,1,0.0253822030576245,1,1,1
7516.0,7579.0,7664.0,7500.0,66534,2023-05-30,PHOR,0.0149096186832036,1,-0.0222984562607203,0,1,1
3324.0,3328.5,3426.5,3283.5,535581,2023-05-30,T,-0.0033047919483251,0,-0.0060087126333182,0,1,1
1064.8,1051.2,1079.35,1040.2,244475,2023-05-30,PLZL,0.007800608828006,1,0.0346270928462708,1,1,1
244.0,246.17,247.18,240.27,72912500,2023-05-31,SBER,-0.0183206727058536,0,-0.0264045172035585,0,1,2
3325.0,3317.5,3370.5,3207.0,435975,2023-05-31,T,-0.0091936699321778,0,-0.0064807837226827,0,1,2
39.27,39.095,39.305,38.82,12923930,2023-05-31,RUAL,0.0047320629236475,1,0.0099757002174192,1,1,2
7580.0,7692.0,7750.0,7557.0,95689,2023-05-31,PHOR,-0.0036401456058242,0,-0.0409516380655226,0,1,2
4178.0,4293.5,4294.5,4087.0,732249,2023-05-31,MGNT,0.0178176313031326,1,0.2088040060556655,1,1,2
39.85,40.06,40.32,39.33,13299420,2023-05-31,AFLT,-0.0189715426859711,0,0.0531702446330502,1,1,2
40.555,40.67,40.95,40.45,13882010,2023-05-31,MAGN,0.0013523481681829,1,0.1360954020162281,1,1,2
317.0,317.1,318.75,313.65,4090620,2023-05-31,MTSS,0.0007883948281299,1,-0.0367391989908547,0,1,2
1022.2,1024.0,1032.0,1013.0,518902,2023-05-31,CHMF,0.0078125,1,0.1416015625,1,1,2
1310.0,1298.4,1313.8,1290.0,1006151,2023-05-31,NVTK,-0.0035428219346889,0,0.0187923598274799,1,1,2
111.8,111.0,112.37499999999996,109.775,176541100000,2023-05-31,VTBR,-0.0349099099099099,0,-0.0236486486486486,0,1,2
5590.5,5569.0,5594.0,5505.0,1138315,2023-05-31,LKOH,0.0206500269348177,1,-0.082779673190878,0,1,2
145.38,145.8,145.88,144.0,52560,2023-05-31,GMKN,-0.0002743484224967,0,0.0242798353909463,1,1,2
114.16,116.32,117.19,113.26,6163110,2023-05-31,MOEX,-0.0062757909215954,0,0.0617262723521321,1,1,2
432.75,450.1,451.75,431.3,9676896,2023-05-31,ROSN,0.0031104199066873,1,0.0598755832037325,1,1,2
1057.6,1059.4,1077.75,1037.05,199543,2023-05-31,PLZL,0.0026902020011325,1,0.0252029450632431,1,1,2
509.0,515.2,517.0,502.0,599532,2023-05-31,SIBN,0.0048524844720496,1,0.015819099378882,1,1,2
64.37,65.79,65.96,64.0,57055900,2023-05-31,ALRS,-0.0044079647362822,0,0.0252317981456147,1,1,2
161.51,162.94,163.3,160.9,22984880,2023-05-31,GAZP,-0.0085307475144223,0,0.0313612372652511,1,1,2
1299.0,1293.8,1308.4,1282.0,643281,2023-06-01,NVTK,0.0360179316741382,1,0.0251970938321224,1,1,3
39.02,39.28,39.59,39.02,7908600,2023-06-01,RUAL,0.0052189409368634,1,0.0010183299389001,1,1,3
162.9,161.55,163.47,161.5,18719310,2023-06-01,GAZP,0.0063757350665427,1,0.0391829155060352,1,1,3
516.0,517.7,520.8,515.15,498154,2023-06-01,SIBN,0.0014487154722813,1,0.0171914236044039,1,1,3
1024.0,1032.0,1037.0,1020.4,554727,2023-06-01,CHMF,0.0056201550387595,1,0.1306201550387595,1,1,3
7692.0,7664.0,7720.0,7650.0,37077,2023-06-01,PHOR,-0.0144832985386221,0,-0.0443632567849686,0,1,3
3318.5,3287.0,3387.5,3262.5,289674,2023-06-01,T,0.0152114390021296,1,0.0051718892607239,1,1,3
40.67,40.725,41.0,40.575,11705630,2023-06-01,MAGN,0.0157151626764886,1,0.1452424800491099,1,1,3
116.76,115.59,117.31,115.02,3985030,2023-06-01,MOEX,0.0457652046024741,1,0.0761311532139459,1,1,3
66.0,65.5,66.81,65.28,11218980,2023-06-01,ALRS,0.008854961832061,1,0.0479389312977098,1,1,3
1060.05,1062.25,1070.5,1053.9,94923,2023-06-01,PLZL,-0.006825135325959,0,0.0165215344787008,1,1,3
247.0,241.66,247.0,240.57,52046910,2023-06-01,SBER,0.0094761234792684,1,-0.0069105354630472,0,1,3
317.5,317.35,319.0,315.65,2816470,2023-06-01,MTSS,0.029935402552387,1,-0.0436426658263747,0,1,3
111.25,107.125,111.8,106.325,194516060000,2023-06-01,VTBR,0.056242707117853,1,0.0177362893815635,1,1,3
146.2,145.76,146.38,144.8,45569,2023-06-01,GMKN,0.0141328210757409,1,0.0209934138309551,1,1,3
5570.0,5684.0,5685.0,5540.0,1765312,2023-06-01,LKOH,-0.0529556650246305,0,-0.0985221674876847,0,1,3
452.0,451.5,458.85,448.0,5638696,2023-06-01,ROSN,0.0165005537098559,1,0.0677740863787375,1,1,3
40.25,39.3,40.25,39.21,12954710,2023-06-01,AFLT,0.0178117048346055,1,0.0944020356234096,1,1,3
4368.0,4370.0,4390.0,4310.0,1041876,2023-06-01,MGNT,-0.0106407322654462,0,0.174599542334096,1,1,3
1065.45,1055.0,1069.0,1050.1,146729,2023-06-02,PLZL,-0.0348815165876776,0,0.0240758293838863,1,1,4
519.0,518.45,519.6,514.15,314912,2023-06-02,SIBN,-0.0124409296942811,0,0.018323849937313,1,1,4
39.355,39.485,39.57,39.15,5886750,2023-06-02,RUAL,-0.0083576041534759,0,-0.0064581486640497,0,1,4
453.5,458.95,459.0,452.3,3265472,2023-06-02,ROSN,-0.0007626103061334,0,0.0509859461815014,1,1,4
39.22,40.0,40.05,38.8,12298030,2023-06-02,AFLT,-0.0199999999999999,0,0.0675000000000001,1,1,4
115.85,120.88,121.7,115.66,15378880,2023-06-02,MOEX,-0.0074454003970879,0,0.0180344142951687,1,1,4
319.45,326.85,327.0,317.5,9258900,2023-06-02,MTSS,0.00841364540309,1,-0.0920911733210954,0,1,4
102.50000000000004,113.15,113.75,101.15,622221870000,2023-06-02,VTBR,-0.0320371188687582,0,-0.0417587273530711,0,1,4
65.54,66.08,66.17,65.3,13331750,2023-06-02,ALRS,-0.0042372881355932,0,0.0638619854721549,1,1,4
1296.4,1340.4,1349.4,1295.0,1728888,2023-06-02,NVTK,-0.0229782154580723,0,-0.004028648164727,0,1,4
7670.0,7553.0,7727.0,7480.0,100402,2023-06-02,PHOR,-0.0233019992056137,0,-0.0321726466304779,0,1,4
4375.0,4323.5,4381.5,4285.5,576833,2023-06-02,MGNT,-0.0254423499479587,0,0.192552330287961,1,1,4
161.01,162.58,163.4,161.01,16843170,2023-06-02,GAZP,-0.0006765899864682,0,0.0263255012916718,1,1,4
40.76,41.365,41.435,40.525,14994660,2023-06-02,MAGN,-0.023570651516983,0,0.1461380394052942,1,1,4
5303.0,5383.0,5454.0,5302.0,3232253,2023-06-02,LKOH,-0.0402192086197288,0,-0.0564740850826676,0,1,4
242.0,243.95,245.5,240.77,46542940,2023-06-02,SBER,-0.0279975404796064,0,-0.0177905308464848,0,1,4
1025.6,1037.8,1040.0,1025.6,566935,2023-06-02,CHMF,-0.0061668915012524,0,0.1312391597610329,1,1,4
146.28,147.82,147.94,145.8,61335,2023-06-02,GMKN,-0.0012176971992965,0,-0.0037883912867,0,1,4
3287.0,3337.0,3349.0,3271.5,255974,2023-06-02,T,-0.0338627509739286,0,-0.0170812106682649,0,1,4
5401.0,5166.5,5420.0,5155.5,2093226,2023-06-05,LKOH,-0.0032904287235071,0,-0.0137423787864124,0,3,0
7535.0,7377.0,7590.0,7289.0,137373,2023-06-05,PHOR,0.0063711535854682,1,-0.0231801545343636,0,3,0
3345.0,3224.0,3370.0,3207.0,352830,2023-06-05,T,0.0074441687344912,1,0.0021712158808933,1,3,0
1060.0,1018.2,1060.0,995.0,336633,2023-06-05,PLZL,0.0103614221174621,1,0.0525437045767038,1,3,0
466.5,458.6,472.45,454.5,7192545,2023-06-05,ROSN,0.0076319232446575,1,0.0424116877453117,1,3,0
330.0,329.6,333.7,325.0,8725580,2023-06-05,MTSS,-0.0050060679611652,0,-0.1268203883495146,0,3,0
